order_id,customer_id,order_date,total_amount,payment_method,shipping_address,status
72,799,2023-11-15 00:00:00,2707.64,Google Pay,"96769 Lawrence Crossroad Suite 572, West Matthewberg, UT 05765",Returned
73,512,2023-01-25 00:00:00,3098.2,Google Pay,"Unit 4305 Box 9528, DPO AA 45900",Shipped
74,70,2023-10-23 00:00:00,4322.0,Google Pay,"74361 Tucker Falls, Richardstad, CO 47109",Cancelled
75,197,2023-08-01 00:00:00,4713.96,Credit Card,"47032 Cassandra Fall Suite 554, New Heather, ID 78358",Shipped
76,124,2023-07-01 00:00:00,3583.12,Apple Pay,"PSC 7704, Box 7199, APO AP 24612",Shipped
77,70,2023-08-03 00:00:00,1217.9,PayPal,"74361 Tucker Falls, Richardstad, CO 47109",Delivered
78,852,2023-01-22 00:00:00,2561.66,Debit Card,"962 Hector Garden, Harrisfurt, NC 43971",Delivered
79,682,2023-12-15 00:00:00,4383.0,Debit Card,"PSC 5880, Box 7872, APO AA 46789",Pending
80,208,2023-01-01 00:00:00,1735.99,Debit Card,"0008 Maddox Grove, South Micheleton, ND 45726",Processing
81,910,2023-10-16 00:00:00,1892.9,Apple Pay,"703 Garrett Wall Apt. 368, East Candiceberg, AK 80881",Pending
82,528,2023-12-10 00:00:00,480.7,Google Pay,"PSC 7147, Box 7585, APO AP 61776",Delivered
83,204,2023-06-20 00:00:00,865.78,Google Pay,"35663 Pennington Trail, West Brianhaven, VI 93574",Processing
84,501,2023-07-13 00:00:00,1319.31,Debit Card,"97882 Spencer Shoals Suite 506, Sherylshire, ID 82666",Delivered
85,205,2023-03-14 00:00:00,4402.77,Google Pay,"59179 Cynthia Stravenue, Griffinberg, NE 54101",Cancelled
86,262,2023-11-15 00:00:00,223.9,Google Pay,"Unit 4376 Box 0039, DPO AP 38485",Delivered
87,587,2023-12-29 00:00:00,7864.12,Bank Transfer,"PSC 8439, Box 8639, APO AE 66397",Pending
88,839,2023-11-12 00:00:00,9507.63,PayPal,"72191 Christina Summit Apt. 249, North Williamstad, KY 95411",Shipped
89,157,2023-07-03 00:00:00,3905.58,Apple Pay,"643 Amy Squares, North Shirleyville, WI 29841",Returned
90,277,2023-10-15 00:00:00,5804.09,Google Pay,"549 Kimberly Ports Suite 314, South Heather, FM 26803",Shipped
91,424,2023-11-17 00:00:00,4305.15,PayPal,"08602 Stephanie Mews Apt. 501, Goodwinborough, MA 98087",Cancelled
92,820,2023-01-06 00:00:00,3826.47,Debit Card,"3859 Johnson Way, North Jeremystad, SC 53075",Shipped
93,387,2023-05-11 00:00:00,525.55,PayPal,"96706 Jones Isle Apt. 869, North Matthewton, GA 63808",Delivered
94,475,2023-07-23 00:00:00,6328.35,PayPal,"545 Jonathan Isle Apt. 374, Stoneshire, TX 46401",Processing
95,362,2023-12-10 00:00:00,6009.38,Google Pay,"8644 Valerie View Suite 202, North Meagan, HI 90778",Pending
96,874,2023-12-25 00:00:00,390.3,Debit Card,"89199 Lisa Groves Apt. 921, West Brian, DE 84000",Processing
97,696,2023-03-23 00:00:00,3127.98,PayPal,"9089 Michael Lodge, New Leslie, AS 80895",Returned
98,788,2023-09-29 00:00:00,521.95,Google Pay,"0917 Tanya Fields Suite 081, Cooperberg, MS 13922",Processing
99,522,2023-06-20 00:00:00,8871.98,Apple Pay,"399 Gordon Avenue, Mckeeberg, WV 98399",Delivered
100,519,2023-02-14 00:00:00,4668.66,Debit Card,"846 Macdonald Wells, Lake Amberside, RI 24497",Pending
101,739,2023-08-21 00:00:00,5562.72,Google Pay,"6752 Stacy Extensions Apt. 359, Floresland, GA 49270",Pending
102,284,2023-01-21 00:00:00,3321.64,Debit Card,"43457 Patricia Rest Apt. 473, Port Faithville, CO 26116",Shipped
103,278,2023-02-17 00:00:00,7586.16,Credit Card,"USNV Sanders, FPO AA 59245",Delivered
104,573,2023-10-06 00:00:00,2988.88,Credit Card,"840 Donald Crescent, Douglasview, AK 73423",Processing
105,639,2023-11-16 00:00:00,1142.05,PayPal,"41134 Jermaine Square, Mcdonaldhaven, TN 11523",Shipped
106,259,2023-08-27 00:00:00,4333.54,Apple Pay,"58637 John Park Apt. 721, East Lisabury, SD 63072",Delivered
107,472,2023-06-12 00:00:00,4527.64,Apple Pay,"77596 Miller Curve, Stevenside, MD 57844",Shipped
108,883,2023-03-03 00:00:00,635.37,PayPal,"0607 Gonzalez Inlet Apt. 683, Christinaland, IN 31386",Delivered
109,217,2023-10-10 00:00:00,10295.19,Debit Card,"210 Ashley Freeway Suite 218, Wallaceborough, KY 97888",Processing
110,716,2023-08-10 00:00:00,2017.22,Credit Card,"85310 Albert Summit Apt. 675, Millerton, FM 91486",Delivered
111,263,2023-03-21 00:00:00,5411.28,Debit Card,"0851 Briana Ramp, Katiefurt, TN 73394",Shipped
112,323,2023-03-07 00:00:00,4731.76,Debit Card,"414 Knight Brook Suite 507, Finleyshire, VI 78545",Delivered
113,843,2023-05-04 00:00:00,4090.09,Apple Pay,"0266 Hansen Drives, East Jonathan, KY 23970",Delivered
114,608,2023-11-28 00:00:00,2370.28,Bank Transfer,"959 Andrea Plains Suite 052, Port Darrellland, AR 33180",Cancelled
115,572,2023-07-08 00:00:00,1849.53,PayPal,"PSC 1422, Box 5484, APO AP 15573",Processing
116,831,2023-03-11 00:00:00,1067.52,Bank Transfer,"Unit 9565 Box 6097, DPO AA 39481",Processing
117,560,2023-01-08 00:00:00,5188.6,PayPal,"6587 Frazier Shoal Suite 256, Jasonport, AR 58258",Shipped
118,517,2023-08-11 00:00:00,5834.59,Credit Card,"PSC 0200, Box 9498, APO AA 59191",Shipped
119,447,2023-07-29 00:00:00,1777.16,Google Pay,"77170 Victoria Forest Apt. 680, Michelleland, MI 23186",Delivered
120,568,2023-07-17 00:00:00,3163.1,Credit Card,"2925 Thompson Squares, Lake Vanessa, AL 86405",Pending
121,235,2023-01-05 00:00:00,1178.29,Bank Transfer,"PSC 8901, Box 0703, APO AA 93518",Processing
122,929,2023-05-10 00:00:00,5321.79,Debit Card,"USNS Mcclure, FPO AE 63247",Shipped
123,779,2023-03-09 00:00:00,85.68,Bank Transfer,"PSC 2711, Box 8010, APO AE 90338",Cancelled
124,289,2023-01-10 00:00:00,6468.44,Credit Card,"49480 Kimberly Square Suite 792, South Erika, ID 17985",Delivered
125,928,2023-12-12 00:00:00,3731.79,Apple Pay,"73051 Lamb Corners, Ramosborough, MD 78906",Delivered
126,4,2023-01-08 00:00:00,810.98,Apple Pay,"45686 Amanda Common, South Vanessa, PA 97443",Delivered
127,502,2023-04-02 00:00:00,5256.64,Debit Card,"567 Harris Harbors, Harrisonbury, SC 33283",Processing
128,300,2023-01-25 00:00:00,8324.33,PayPal,"Unit 9532 Box 4101, DPO AA 63892",Processing
129,715,2023-11-13 00:00:00,4587.62,Apple Pay,"866 Thomas Freeway, South Timothy, KS 56107",Delivered
130,96,2023-07-13 00:00:00,625.43,Debit Card,"5946 Turner Tunnel, Andrewfurt, PR 28763",Returned
131,877,2023-05-14 00:00:00,5395.78,Bank Transfer,"381 Mathews Forest, East Emily, MI 91100",Cancelled
132,959,2023-05-28 00:00:00,6075.87,Debit Card,"08194 Miller Fort Suite 073, Patrickbury, WA 82899",Processing
133,638,2023-02-28 00:00:00,2795.01,Google Pay,"79437 Monique Pines, East Angelaville, FL 21805",Shipped
134,150,2023-07-23 00:00:00,608.52,PayPal,"48249 Davis Shoal Suite 212, East Roy, MP 63013",Shipped
135,691,2023-12-14 00:00:00,7158.15,PayPal,"9845 Megan Row Suite 490, Olsonshire, RI 23143",Shipped
136,256,2023-03-22 00:00:00,1131.8,Debit Card,"816 Michael Points Apt. 758, Victoriamouth, LA 97534",Shipped
137,506,2023-03-23 00:00:00,5750.71,Apple Pay,"198 Ivan Villages Apt. 400, West Bianca, MD 50298",Shipped
138,194,2023-08-27 00:00:00,3687.3,Debit Card,"512 Carroll Ports, Schultzside, VT 48345",Processing
139,745,2023-11-25 00:00:00,10204.87,Debit Card,"86452 Timothy Springs, Rebeccaside, SC 79441",Delivered
140,938,2023-05-25 00:00:00,445.56,Debit Card,"624 Janet Pass, North Timothy, MP 74513",Processing
141,799,2023-05-10 00:00:00,4289.12,Bank Transfer,"96769 Lawrence Crossroad Suite 572, West Matthewberg, UT 05765",Pending
142,15,2023-02-02 00:00:00,2711.02,Bank Transfer,"9415 Johnson Lodge, Lake Tiffany, NJ 81870",Shipped
143,958,2023-06-19 00:00:00,2448.63,Apple Pay,"945 Jones Village, Lake Andrew, LA 61548",Delivered
144,235,2023-08-18 00:00:00,10468.39,Debit Card,"PSC 8901, Box 0703, APO AA 93518",Delivered
145,493,2023-07-27 00:00:00,7408.41,Debit Card,"206 Jackson Coves, Kimberlymouth, AK 89287",Cancelled
146,834,2023-03-09 00:00:00,4168.53,Google Pay,"4873 Mccormick Burgs, Lake Roy, VT 68081",Shipped
147,907,2023-10-30 00:00:00,643.45,PayPal,"71958 April Squares Suite 159, New Madison, NJ 13516",Shipped
148,452,2023-10-21 00:00:00,5313.47,Apple Pay,"986 Jacob Lake Suite 170, Mortonville, TX 87067",Returned
149,65,2023-12-13 00:00:00,5880.43,Google Pay,"923 Jennifer Alley Apt. 384, Andrewsshire, MP 89450",Delivered
150,887,2023-09-14 00:00:00,7660.49,Debit Card,"980 Matthew Gardens Suite 342, Port Jessicaton, PR 43280",Delivered
151,482,2023-12-19 00:00:00,2321.27,PayPal,"2484 Young Views Suite 711, West Michellestad, VA 19075",Processing
152,372,2023-11-19 00:00:00,8806.95,PayPal,"66846 Moore Curve Suite 829, North Shawnbury, TX 79636",Delivered
153,504,2023-01-04 00:00:00,6034.25,Credit Card,"321 Mariah Manors Suite 550, Colleenville, NJ 04336",Shipped
154,808,2023-01-10 00:00:00,1415.34,PayPal,"800 Wilkins Hill, East Donnaton, IL 32854",Shipped
155,19,2023-04-15 00:00:00,2895.36,Debit Card,"397 Calhoun Fields, Villaberg, MA 03586",Returned
156,923,2023-06-09 00:00:00,1039.03,PayPal,"25383 James Motorway, East Patrick, WA 97653",Cancelled
157,412,2023-09-09 00:00:00,3838.84,Apple Pay,"34538 Maureen Street, Jamieview, TN 01151",Returned
158,456,2023-04-08 00:00:00,5847.8,Credit Card,"07455 Greene Alley Suite 884, Villarrealbury, SD 17130",Shipped
159,2,2023-12-09 00:00:00,7155.15,PayPal,"Unit 5301 Box 7375, DPO AA 08879",Processing
160,705,2023-08-04 00:00:00,4283.97,Credit Card,"41132 Alvarez Flat, Lynchmouth, PR 40193",Processing
161,270,2023-09-30 00:00:00,9134.17,Apple Pay,"2416 Bishop Track, East Stevenland, TN 58910",Cancelled
162,513,2023-05-05 00:00:00,5238.34,Google Pay,"5345 Brittany Pines, New Courtney, DE 44786",Delivered
163,313,2023-03-27 00:00:00,5143.94,Apple Pay,"0630 Sellers Divide, North Michael, VI 30638",Delivered
164,75,2023-03-01 00:00:00,5570.74,Apple Pay,"6025 Merritt Common Apt. 164, Hallton, CA 05845",Delivered
165,127,2023-06-27 00:00:00,2146.92,Credit Card,"6940 Charles Rue Suite 254, Port Darrylville, PR 19631",Processing
166,270,2023-08-16 00:00:00,5516.19,Debit Card,"2416 Bishop Track, East Stevenland, TN 58910",Processing
167,23,2023-10-10 00:00:00,6144.02,PayPal,"Unit 6605 Box 8231, DPO AE 41734",Pending
168,570,2023-04-27 00:00:00,2138.13,Credit Card,"8432 Sarah Gateway, Santiagoville, NY 86247",Delivered
169,371,2023-11-18 00:00:00,4269.51,Debit Card,"0654 Roy Shores, Daisyville, FL 72671",Delivered
170,36,2023-01-08 00:00:00,2701.69,Apple Pay,"1262 Mills Turnpike Suite 363, Port Philip, MH 23344",Cancelled
171,314,2023-06-07 00:00:00,3704.64,Apple Pay,"063 Beasley Mission Suite 020, New Daniel, GU 85197",Shipped
172,185,2023-08-12 00:00:00,4933.38,Apple Pay,"3922 Patel Squares, North Mary, TX 77511",Shipped
173,392,2023-06-29 00:00:00,3082.46,Credit Card,"633 Ponce Spring Apt. 289, East Jonathan, MA 67681",Processing
174,20,2023-10-26 00:00:00,691.98,Bank Transfer,"Unit 9180 Box 4730, DPO AE 08918",Shipped
175,750,2023-09-30 00:00:00,8439.94,Google Pay,"94593 Sims Ville, Melissachester, GA 32938",Delivered
176,380,2023-08-28 00:00:00,3888.64,Google Pay,"451 Elliott Shore Apt. 017, Camachochester, MT 08238",Shipped
177,853,2023-06-20 00:00:00,4589.16,Credit Card,"372 James Course, Petersenborough, WA 23235",Processing
178,496,2023-03-12 00:00:00,4362.38,PayPal,"31577 Amy Shoals, South Matthew, NV 75936",Delivered
179,562,2023-01-08 00:00:00,2863.13,Google Pay,"13535 Christina Gateway, Elizabethfort, MD 92539",Processing
180,339,2023-12-09 00:00:00,5068.77,Debit Card,"6130 Barajas Track, Walkerborough, PW 28769",Shipped
181,513,2023-10-12 00:00:00,458.8,Credit Card,"5345 Brittany Pines, New Courtney, DE 44786",Returned
182,521,2023-10-19 00:00:00,1797.27,Google Pay,"72514 Eric Squares Apt. 562, Port Michael, WI 05857",Delivered
183,832,2023-11-07 00:00:00,1402.48,Google Pay,"65014 Gregory Lakes, Port Theresaport, NJ 32022",Shipped
184,285,2023-08-11 00:00:00,1640.24,Google Pay,"256 Benson Green Suite 962, Taraburgh, NH 35594",Shipped
185,284,2023-06-25 00:00:00,1461.84,Apple Pay,"43457 Patricia Rest Apt. 473, Port Faithville, CO 26116",Pending
186,57,2023-04-27 00:00:00,6101.01,Google Pay,"2570 Tina Village Apt. 762, Port Jamie, FL 04256",Delivered
187,823,2023-10-16 00:00:00,7257.92,PayPal,"8209 Steele Tunnel, Justinfort, WV 38849",Processing
188,388,2023-01-28 00:00:00,1129.03,Bank Transfer,"8863 Amber Trail Suite 531, Port Tyler, TX 50153",Returned
189,561,2023-02-03 00:00:00,9726.47,Credit Card,"95928 Amanda Alley, Westshire, NH 46382",Shipped
190,19,2023-12-11 00:00:00,6253.1,Apple Pay,"397 Calhoun Fields, Villaberg, MA 03586",Processing
191,560,2023-04-13 00:00:00,5779.24,Bank Transfer,"6587 Frazier Shoal Suite 256, Jasonport, AR 58258",Delivered
192,92,2023-01-26 00:00:00,2823.87,Apple Pay,"Unit 7408 Box 9453, DPO AA 25078",Delivered
193,913,2023-03-26 00:00:00,9681.06,Debit Card,"8524 Robinson Gateway, East Rachel, MT 78043",Pending
194,208,2023-01-25 00:00:00,4953.56,PayPal,"0008 Maddox Grove, South Micheleton, ND 45726",Returned
195,559,2023-12-27 00:00:00,3064.22,Credit Card,"90476 Neal Way, South Jenniferview, SD 54943",Shipped
196,348,2023-02-13 00:00:00,2872.95,Google Pay,"1675 Thomas Course Apt. 701, West Elizabethmouth, MO 44183",Processing
197,577,2023-06-27 00:00:00,9661.91,Bank Transfer,"6028 Walters Crossroad Suite 491, Codyville, IL 71069",Processing
198,443,2023-03-11 00:00:00,2097.8,PayPal,"393 Rangel Expressway Apt. 380, Schroederview, NY 16998",Delivered
199,612,2023-03-03 00:00:00,6507.37,Google Pay,"256 Bridges Highway, Harrisland, VA 50706",Delivered
200,920,2023-05-05 00:00:00,1425.24,Google Pay,"110 Susan Green Suite 379, Changmouth, MO 33760",Shipped
201,848,2023-11-03 00:00:00,846.29,Bank Transfer,"87777 Hunt Ramp Suite 404, Ruizstad, AR 86689",Processing
202,154,2023-10-02 00:00:00,6497.23,Debit Card,"5623 Meredith Ford, West Heatherberg, CT 38179",Returned
203,624,2023-08-11 00:00:00,1359.58,Google Pay,"4222 Bray Plaza, Rogerstown, SC 95774",Pending
204,478,2023-07-25 00:00:00,4903.75,PayPal,"59105 Wilson Stream Suite 827, Markport, FM 45846",Shipped
205,845,2023-11-13 00:00:00,3701.57,Debit Card,"37936 Hunt View Apt. 300, New Garytown, WI 39109",Shipped
206,490,2023-08-30 00:00:00,4667.65,Apple Pay,"1623 Deanna Parkway, North Karenfort, WY 20724",Processing
207,658,2023-11-21 00:00:00,9056.11,Credit Card,"71651 Koch Trafficway Suite 100, Port Sarah, NE 53181",Shipped
208,577,2023-03-25 00:00:00,978.95,Credit Card,"6028 Walters Crossroad Suite 491, Codyville, IL 71069",Cancelled
209,508,2023-08-12 00:00:00,7932.74,Apple Pay,"5195 Jimenez Road, Jasminebury, WI 48732",Cancelled
210,963,2023-10-01 00:00:00,3306.47,Credit Card,"3157 Carter Lights, East Jennifer, KS 67862",Delivered
211,450,2023-05-02 00:00:00,7512.91,Apple Pay,"36526 Chapman Path Apt. 211, Wintersview, MI 36626",Delivered
212,316,2023-04-11 00:00:00,1313.7,Credit Card,"PSC 6194, Box 5439, APO AE 03934",Cancelled
213,659,2023-08-03 00:00:00,7275.18,Credit Card,"758 Ortiz Expressway Apt. 008, North Kaitlinview, WV 20037",Shipped
214,847,2023-05-11 00:00:00,5119.06,PayPal,"82759 Allen Stravenue Suite 440, East John, TX 24944",Returned
215,49,2023-04-12 00:00:00,5262.44,PayPal,"608 Miller Pines Apt. 574, New Victoriastad, IA 56453",Processing
216,496,2023-11-14 00:00:00,3718.66,Bank Transfer,"31577 Amy Shoals, South Matthew, NV 75936",Pending
217,476,2023-10-27 00:00:00,4007.48,PayPal,"03083 Johnson Lake Apt. 458, Tonyabury, AK 61408",Shipped
218,431,2023-12-09 00:00:00,4578.43,Bank Transfer,"231 Johnson Path, South Jessicashire, MI 45132",Delivered
219,620,2023-10-30 00:00:00,2962.8,Google Pay,"16583 Duncan Wall, Smithport, MI 89440",Shipped
220,591,2023-04-29 00:00:00,3739.27,Credit Card,"816 Lisa Vista, North Jeffreyberg, IL 71617",Returned
221,217,2023-02-26 00:00:00,1412.6,Google Pay,"210 Ashley Freeway Suite 218, Wallaceborough, KY 97888",Processing
222,941,2023-04-29 00:00:00,1775.52,Credit Card,"888 Hayley Circle, Julieville, PA 13090",Shipped
223,515,2023-09-19 00:00:00,2443.23,Debit Card,"PSC 9976, Box 2501, APO AE 31686",Cancelled
224,880,2023-09-21 00:00:00,243.78,Bank Transfer,"57243 Brown Ridges Apt. 677, Sherryside, IL 19942",Cancelled
225,229,2023-10-30 00:00:00,3179.09,Bank Transfer,"07718 Hannah Camp, Williamsland, MP 74217",Delivered
226,215,2023-10-28 00:00:00,2624.56,Debit Card,"839 Stewart Greens, North Morgantown, OR 37505",Shipped
227,519,2023-10-13 00:00:00,25.98,Debit Card,"846 Macdonald Wells, Lake Amberside, RI 24497",Delivered
228,465,2023-10-30 00:00:00,2596.08,PayPal,"49346 Roberta Freeway, Port Robert, UT 58614",Shipped
229,16,2023-08-07 00:00:00,7278.85,Apple Pay,"PSC 8558, Box 3422, APO AP 32092",Delivered
230,139,2023-10-01 00:00:00,7049.6,Google Pay,"06375 Kathy Parks Apt. 085, Alexburgh, SC 78578",Pending
231,683,2023-03-23 00:00:00,3828.66,PayPal,"125 Conway Extensions, Williamsshire, OR 62129",Delivered
232,755,2023-12-27 00:00:00,833.35,PayPal,"662 Austin Skyway, North Travis, SC 67779",Delivered
233,223,2023-11-08 00:00:00,679.12,Debit Card,"45849 Michael Track, Marshhaven, AZ 12234",Shipped
234,148,2023-03-27 00:00:00,3029.09,Apple Pay,"78256 Williams Shoals Suite 578, Ianton, SC 42030",Delivered
235,640,2023-11-04 00:00:00,1193.34,Apple Pay,"58753 Elizabeth Springs Suite 970, Port Diana, FM 81414",Returned
